State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,fiber_length_km,fiber_per_sqkm
24,474,3778,Detroj-Rampura,17580,83199,439.11950360197545,189.4677856882732,GUJARAT,Ahmadabad,40.0346599406224,100.0,100.0,100.0,177.6482,0.4046
24,474,3779,Viramgam,40833,193283,815.726616042727,236.94580537001383,GUJARAT,Ahmadabad,50.0572118120775,71.11955008976474,70.15159307422918,98.3241934575684,211.1375,0.2588
24,474,3780,Sanand,47822,237845,801.517425611511,296.74339247027365,GUJARAT,Ahmadabad,59.66432977238718,59.68382770291576,58.18033541048053,80.32357189493709,294.1077,0.3669
24,474,3781,Ahmadabad City,1181269,5585528,474.51222188449583,11771.094067540394,GUJARAT,Ahmadabad,2489.438512897863,0.0,0.0,0.0004682459994422,448.9209,0.9461
24,474,3782,Daskroi,67131,321817,501.2309683156412,642.0533054480815,GUJARAT,Ahmadabad,133.93226724515844,58.03981766034734,55.98754673697696,82.28561170145295,387.1576,0.7724
24,474,3783,Dholka,50721,249852,961.207068055248,259.93566662541343,GUJARAT,Ahmadabad,52.76802645929428,67.60282086995501,67.30348376412138,97.8308524049678,295.9993,0.3079
24,474,3784,Bavla,31843,158191,798.5555987506012,198.09641338374112,GUJARAT,Ahmadabad,39.87574572117547,73.16029356916638,71.45683509719561,94.15444584283998,183.5853,0.2299
24,474,3785,Ranpur,17277,92926,491.6919893779243,188.9923000729939,GUJARAT,Ahmadabad,35.13785128339879,81.76613649570626,80.8010649997106,95.21448376050024,34.7818,0.0707
24,474,3786,Barwala,13615,75986,498.3272223610461,152.48213741963093,GUJARAT,Ahmadabad,27.32140527160628,76.37591135209118,75.68857877341168,93.57048971794148,100.5029,0.2017
24,474,3787,Dhandhuka,26922,145252,1847.139054982642,78.63620208136683,GUJARAT,Ahmadabad,14.5749719964927,77.64230440888937,76.41334224797563,96.6077269693922,315.0308,0.1706
24,475,3788,Halvad,32413,171000,1257.0160298529995,136.0364513569468,GUJARAT,Surendranagar,25.78566957796911,81.27251461988304,79.9463178354364,94.10190496865262,323.3511,0.2572
24,475,3789,Dhrangadhra,42257,218041,1381.5529084911666,157.82312690299267,GUJARAT,Surendranagar,30.586595518915072,65.54180177122652,63.89710580495539,98.96420904968248,393.8912,0.2851
24,475,3790,Dasada,37840,180641,1556.5840415967202,116.04962865654284,GUJARAT,Surendranagar,24.30964148982557,83.57571094048416,84.17811839323467,95.96038515623616,383.5922,0.2464
24,475,3791,Lakhtar,14657,75606,758.526319280051,99.67485382941072,GUJARAT,Surendranagar,19.322994637696382,100.0,100.0,100.0,286.2943,0.3774
24,475,3792,Wadhwan,74287,359325,800.3010139997733,448.9873106672108,GUJARAT,Surendranagar,92.8238234120506,29.421554303207405,27.942977909997712,92.67775512277228,408.628,0.5106
24,475,3793,Muli,21729,118902,942.218828398279,126.19361491865638,GUJARAT,Surendranagar,23.0615217453658,100.0,100.0,100.0,362.2087,0.3844
24,475,3794,Chotila,40543,220855,1070.722580584036,206.26724793599897,GUJARAT,Surendranagar,37.86508357550975,71.15075502026215,69.59031152110106,92.66383268417164,102.8958,0.0961
24,475,3795,Sayla,25753,138643,972.0894842519918,142.6237010543157,GUJARAT,Surendranagar,26.492417022509557,100.0,100.0,100.0,375.3094,0.3861
24,475,3796,Chuda,19218,97916,514.7653392191243,190.21482710653004,GUJARAT,Surendranagar,37.33351594564008,100.0,100.0,100.0,172.3032,0.3347
24,475,3797,Limbdi,34516,175339,1169.2234543258576,149.961925029203,GUJARAT,Surendranagar,29.520447842795782,75.60782256086782,74.48139993046703,99.47144406168594,356.2175,0.3047
24,476,3801,Wankaner,40489,219065,1127.7918434453557,194.24240499094748,GUJARAT,Rajkot,35.90112859506755,75.90349896149544,73.40759218553188,98.59903225122363,3.3512,0.003
24,476,3802,Paddhari,14941,74781,625.0981447122813,119.6308141890583,GUJARAT,Rajkot,23.901846656219096,85.89615009160082,85.22187269928385,97.4212049521568,48.6678,0.0779
24,476,3806,Jasdan,58885,314124,1253.455081627554,250.6065072488472,GUJARAT,Rajkot,46.97814932748968,84.56564923406043,83.82100704763522,96.46736443538892,28.6476,0.0229
24,476,3808,Jamkandorna,16133,78130,553.4716598757472,141.1635060366776,GUJARAT,Rajkot,29.148737269803146,100.0,100.0,100.0,27.559,0.0498
24,476,3809,Upleta,39008,178912,798.2378932968389,224.13368433446243,GUJARAT,Rajkot,48.86763748948484,56.30309873010195,55.80393765381461,81.91767125914622,7.7939,0.0098
24,476,3810,Dhoraji,34044,154896,503.2478509553516,307.7926705617317,GUJARAT,Rajkot,67.64857502197341,45.41821609337878,46.50746093291035,84.21056347301726,23.9276,0.0475
24,476,3811,Jetpur,50619,247140,677.5151526399552,364.7741294597067,GUJARAT,Rajkot,74.71272015505744,48.16015214048717,48.45808885991426,91.4525896912634,3.1327,0.0046
24,477,3812,Okhamandal,32097,162828,893.563839738908,182.2231302998753,GUJARAT,Jamnagar,35.9202091362364,31.563981624781977,28.36713711561828,88.73835359884266,5.9051,0.0066
24,477,3813,Khambhalia,49081,268062,1724.770289893398,155.41895727840253,GUJARAT,Jamnagar,28.456543046687987,67.00651341853751,67.51696175709542,98.2374464484845,211.0413,0.1224
24,477,3814,Jamnagar,174916,851948,1901.3242782884488,448.0813766113132,GUJARAT,Jamnagar,91.99693182136056,23.800396268316845,22.00541974433442,95.40951530485016,951.7644,0.5006
24,477,3815,Jodiya,17986,85958,1470.7564686471428,58.44475399728645,GUJARAT,Jamnagar,12.229081009274228,100.0,100.0,100.0,210.4541,0.1431
24,477,3816,Dhrol,15560,79315,753.5262955332179,105.25843685902736,GUJARAT,Jamnagar,20.64957798053919,67.3668284687638,67.26863753213368,94.82168038045862,233.1667,0.3094
24,477,3817,Kalavad,29584,139729,1633.718877394071,85.52817864410086,GUJARAT,Jamnagar,18.10837862581912,79.73648991977328,79.85735532720389,97.80317161681768,485.2153,0.297
24,477,3818,Lalpur,22762,118187,1464.0037023228106,80.72862098127396,GUJARAT,Jamnagar,15.54777488874206,100.0,100.0,100.0,450.8748,0.308
24,477,3819,Kalyanpur,36339,196033,1934.2487297767884,101.3483927801892,GUJARAT,Jamnagar,18.787139130857025,89.9113924696352,90.41525633616774,97.84464121091546,17.4342,0.009
24,477,3820,Bhanvad,25361,125561,961.078950083793,130.64587460692255,GUJARAT,Jamnagar,26.38805063599496,82.36554344103662,80.32411971136784,96.33120671335836,147.9252,0.1539
24,477,3821,Jamjodhpur,27255,132498,1447.008568321418,91.5668385804394,GUJARAT,Jamnagar,18.835410236455463,80.45857295959185,78.89194643184737,95.19836982854918,460.4954,0.3182
24,478,3822,Porbandar,81853,384660,1145.4951340223802,335.8023867367076,GUJARAT,Porbandar,71.45643623345221,43.53377008267041,42.84998717212565,94.9873204787548,343.4578,0.2998
24,478,3823,Ranavav,24328,114568,584.5720928785557,195.9860920418611,GUJARAT,Porbandar,41.61676600092868,54.70812094127505,55.20388030253206,85.51076915373784,137.6944,0.2355
24,478,3824,Kutiyana,18375,86221,585.9327730990642,147.1516937753242,GUJARAT,Porbandar,31.36025299082105,80.76918616114403,81.08843537414965,93.820110145319,169.1167,0.2886
24,479,3825,Manavadar,28943,132830,596.7083207897483,222.60457139963864,GUJARAT,Junagadh,48.50443506752797,65.26311827147482,66.16107521680544,90.38055981454546,221.8646,0.3718
24,479,3826,Vanthali,20504,97189,394.0659457947179,246.63130888917,GUJARAT,Junagadh,52.031900291839015,85.02505427568964,85.06632852126414,90.95582849004516,258.7393,0.6566
24,479,3827,Junagadh,93406,439420,680.3149986064502,645.9066769071726,GUJARAT,Junagadh,137.2981636320408,26.15242820081016,25.920176434062054,90.97623892965017,649.5401,0.9548
24,479,3828,Bhesan,16034,79712,439.4885715447865,181.37445467538595,GUJARAT,Junagadh,36.48331501235872,100.0,100.0,100.0,170.8413,0.3887
24,479,3829,Visavadar,28798,140023,893.5868130899823,156.6977018335878,GUJARAT,Junagadh,32.22742276200097,86.06300393506781,85.85665671227169,97.0769488070579,402.0854,0.45
24,479,3830,Mendarda,14832,68531,366.8280130201979,186.82051961017115,GUJARAT,Junagadh,40.433117083627245,100.0,100.0,100.0,217.064,0.5917
24,479,3831,Keshod,40722,194746,566.7711588228018,343.6060515226153,GUJARAT,Junagadh,71.84910411563749,60.875704764154335,60.53975737930357,92.6125387031046,257.8127,0.4549
24,479,3832,Mangrol,38058,212973,592.4531301198228,359.4765377590739,GUJARAT,Junagadh,64.23799295701724,67.23575288886384,69.1024226181092,86.98800021793983,201.2655,0.3397
24,479,3832,Mangrol,38058,212973,592.4531301198228,359.4765377590739,GUJARAT,Junagadh,64.23799295701724,67.23575288886384,69.1024226181092,86.98800021793983,288.5232,0.487
24,479,3833,Malia,29705,160181,525.2641608927499,304.95322530239457,GUJARAT,Junagadh,56.55249722256466,85.81604559841679,85.29540481400437,95.89920622732186,214.6672,0.4087
24,479,3834,Talala,26193,135731,979.8749165292433,138.51870040797115,GUJARAT,Junagadh,26.730962858786786,84.48401617906005,83.96136372313214,98.99987234751228,155.6141,0.1588
24,479,3835,Patan-Veraval,56757,322492,365.1470350583854,883.1839479360278,GUJARAT,Junagadh,155.43601494922396,42.3870979745234,40.24349419454869,87.65702698563786,86.7771,0.2376
24,479,3836,Sutrapada,24327,141968,327.1032498594083,434.0158652077564,GUJARAT,Junagadh,74.37101285436921,81.59303505015215,80.83610802811691,89.3275288414271,46.864,0.1433
24,479,3837,Kodinar,40094,228809,536.8290130118509,426.2232376679479,GUJARAT,Junagadh,74.68672338526326,81.86609792446976,80.8998852696164,96.91149330641076,42.6365,0.0794
24,479,3838,Una,68953,388477,1566.564672859855,247.9801866659056,GUJARAT,Junagadh,44.01541870219906,84.93398579581289,84.2399895581048,97.6119721931616,160.2503,0.1023
24,480,3839,Kunkavav Vadia,20808,99794,551.0793184242898,181.08826926283976,GUJARAT,Amreli,37.75862984569383,100.0,100.0,100.0,82.0024,0.1488
24,480,3840,Babra,26789,140521,799.9940023318962,175.65256688224716,GUJARAT,Amreli,33.48650105114908,82.01692273752677,81.25349957071933,92.5474441275542,283.9255,0.3549
24,480,3841,Lathi,25930,132914,647.7025409515782,205.2083967506568,GUJARAT,Amreli,40.03380928829568,71.5703387152595,72.39105283455457,91.04527212217064,262.7259,0.4056
24,480,3842,Lilia,12358,60423,385.9196777102673,156.56884965934054,GUJARAT,Amreli,32.02220750525678,82.85586614368701,84.0589092086098,95.29694880870358,116.4473,0.3017
24,480,3843,Amreli,48334,241279,833.2087031461472,289.57810820859726,GUJARAT,Amreli,58.00947567817481,51.10763887449799,51.601357222659,92.20003346645306,296.1143,0.3554
24,480,3844,Bagasara,16741,83054,346.43327217544424,239.7402520793065,GUJARAT,Amreli,48.3238803677086,58.43547571459532,59.35726659100412,85.39112606529041,49.645,0.1433
24,480,3845,Dhari,28646,139807,1049.7767050284474,133.17784566024585,GUJARAT,Amreli,27.28770781708643,88.03994077549766,88.02625148362773,97.87192839267716,316.3187,0.3013
24,480,3846,Savar Kundla,47092,239272,1169.6549450946825,204.56631334177888,GUJARAT,Amreli,40.261446503941336,67.2531679427597,67.24496729805487,99.31603760292292,387.4799,0.3313
24,480,3847,Khambha,17476,93431,604.195892848116,154.63693332898387,GUJARAT,Amreli,28.924393904135908,100.0,100.0,100.0,87.0512,0.1441
24,480,3848,Jafrabad,19475,108002,351.57655636525413,307.19340651313604,GUJARAT,Amreli,55.3933407885347,74.84583618821874,72.05134788189987,91.81686051611734,100.8117,0.2867
24,480,3849,Rajula,31188,175693,657.4583859238768,267.2306016039508,GUJARAT,Amreli,47.4372228991708,78.09303728663066,77.07451583942542,99.64712595509144,192.7373,0.2932
24,481,3850,Botad,53495,286618,794.0702145718625,360.9479297174436,GUJARAT,Bhavnagar,67.36809795698332,54.52937359133062,52.87410038321339,98.69532947970026,110.3406,0.139
24,481,3851,Vallabhipur,15459,80192,629.3789332070223,127.41449668704172,GUJARAT,Bhavnagar,24.56230926133502,80.23244213886672,80.4321107445501,93.4999413165068,297.9495,0.4734
24,481,3852,Gadhada,36992,200475,900.3086289362858,222.6736405235404,GUJARAT,Bhavnagar,41.08813223717075,77.89250529991271,77.84385813148789,90.59655797145632,246.888,0.2742
24,481,3853,Umrala,16842,86323,428.5322399319245,201.4387529248979,GUJARAT,Bhavnagar,39.30159374397473,81.92370515389872,81.10081938012112,95.06688224826252,216.8482,0.506
24,481,3854,Bhavnagar,158301,787319,2293.2186742088934,343.3248686026886,GUJARAT,Bhavnagar,69.03005011269155,18.297030809621003,15.984106228008669,95.37942014899411,575.4358,0.2509
24,481,3855,Ghogha,17985,100977,699.4397718246025,144.36839892101796,GUJARAT,Bhavnagar,25.713436273552475,87.91011814571635,84.98748957464554,98.2929194934322,390.0181,0.5576
24,481,3856,Sihor,39348,212236,740.2449919178505,286.7104841197671,GUJARAT,Bhavnagar,53.15537481456773,71.45913040200531,69.87648673376029,94.48696033805402,461.8108,0.6239
24,481,3857,Gariadhar,23136,118276,498.2985835375653,237.3596953864981,GUJARAT,Bhavnagar,46.42999351061941,71.29679732151915,72.29426002766252,94.45111808191292,330.4264,0.6631
24,481,3858,Palitana,41260,230271,755.3184213924492,304.8661246411671,GUJARAT,Bhavnagar,54.625968110159576,71.99082819807965,71.42268540959768,98.28549130628558,452.0994,0.5986
24,481,3859,Talaja,58712,325667,973.9215673591071,334.38729659009505,GUJARAT,Bhavnagar,60.28411523856473,83.23103046977434,80.50143071263115,96.043829268051,431.1219,0.4427
24,481,3860,Mahuva,77075,452011,1321.2679731124376,342.1039555929164,GUJARAT,Bhavnagar,58.33411659743685,76.28464793998376,74.80246513136555,98.9684151680531,458.7153,0.3472
24,481,3860,Mahuva,77075,452011,1321.2679731124376,342.1039555929164,GUJARAT,Bhavnagar,58.33411659743685,76.28464793998376,74.80246513136555,98.9684151680531,184.8477,0.1399
24,482,3861,Tarapur,16768,88522,335.3229716461357,263.99026456623653,GUJARAT,Anand,50.00552129692793,100.0,100.0,100.0,153.7461,0.4585
24,482,3862,Sojitra,22021,106526,168.8364705988681,630.941878979992,GUJARAT,Anand,130.42798112215235,84.31087246306066,84.46937014667817,91.50657440946522,94.1023,0.5574
24,482,3863,Umreth,37295,188029,233.80965635686567,804.1968964404521,GUJARAT,Anand,159.51009287262423,82.04425913024055,81.36479420833892,91.3604936961335,191.1243,0.8174
24,482,3864,Anand,126832,609307,445.8779015330883,1366.5332995983515,GUJARAT,Anand,284.45455485438066,43.300831928732144,42.995458559354105,71.16475170491066,381.8124,0.8563
24,482,3865,Petlad,60078,287924,305.0725565473694,943.7885965835584,GUJARAT,Anand,196.93020139185,80.78312332421056,81.52401877559173,96.98760186625536,235.4532,0.7718
24,482,3866,Khambhat,56867,285679,1111.29171097597,257.0693159846464,GUJARAT,Anand,51.17198251218636,65.28831310666867,65.24346281674785,92.7318813591199,312.6455,0.2813
24,482,3867,Borsad,77616,379650,420.5915602250256,902.6571997709108,GUJARAT,Anand,184.5400795928329,83.2627419992098,84.24036281179139,94.0369702172384,265.2283,0.6306
24,482,3868,Anklav,30128,147108,183.1971721166772,803.0036615756699,GUJARAT,Anand,164.45668703232852,85.72273431764418,86.12586298459904,88.07841859802824,99.3883,0.5425
24,483,3869,Kapadvanj,55002,273168,634.4817701351953,430.5371924898541,GUJARAT,Kheda,86.6880698373417,81.94956949569494,81.86793207519727,96.97233223959977,160.3751,0.2528
24,483,3870,Virpur,20097,100293,256.33757947329553,391.2535969407023,GUJARAT,Kheda,78.40052184815782,89.79190970456563,89.73976215355526,95.07680456922054,52.7407,0.2057
24,483,3871,Balasinor,28821,145823,304.9583459262359,478.1735012271874,GUJARAT,Kheda,94.50798899260587,73.02894605103447,73.66156621907636,92.90394891988484,124.3902,0.4079
24,483,3872,Kathlal,42337,208626,354.13008535801004,589.122496579437,GUJARAT,Kheda,119.55211305246527,89.42078168588766,89.67333538040012,95.28986643901288,187.4211,0.5292
24,483,3873,Mehmedabad,52160,255978,390.6502377097696,655.261344523171,GUJARAT,Kheda,133.5209734052481,86.1831876176859,85.91257668711656,96.63381748412765,241.8929,0.6192
24,483,3874,Kheda,26168,128162,303.65888135351463,422.0591191956474,GUJARAT,Kheda,86.17564512969291,80.04478706636912,80.6442983797004,92.8801687262918,244.5894,0.8055
24,483,3875,Matar,32902,162800,386.1904752961901,421.5536384607621,GUJARAT,Kheda,85.19630106041767,100.0,100.0,100.0,247.2252,0.6402
24,483,3876,Nadiad,114929,550330,404.0607121002535,1361.998292631467,GUJARAT,Kheda,284.4349786016424,48.66116693620192,48.94935133865256,83.90588392967413,248.03,0.6138
24,483,3877,Mahudha,26359,132560,247.7403218601713,535.0764017930799,GUJARAT,Kheda,106.39769821110288,86.63095956547978,87.24154937592473,94.4256147338847,103.0559,0.416
24,483,3878,Thasra,68081,342145,670.8044038719012,510.0518094769948,GUJARAT,Kheda,101.49158175920526,87.88116149585701,87.19319633965424,95.43533110050254,95.8093,0.1428
24,484,3879,Khanpur,19080,96041,332.71508117821685,288.6583910170162,GUJARAT,Panch Mahals,57.34636353853738,100.0,100.0,100.0,33.8668,0.1018
24,484,3880,Kadana,24972,129545,423.81972785306345,305.660618150632,GUJARAT,Panch Mahals,58.92127798415672,100.0,100.0,100.0,28.067,0.0662
24,484,3881,Santrampur,47191,265694,568.805260168562,467.10890106969686,GUJARAT,Panch Mahals,82.96512586050142,92.67390306141652,92.09595049903582,96.98490833314064,167.6511,0.2947
24,484,3882,Lunawada,51552,257228,623.5232972062811,412.5395172121386,GUJARAT,Panch Mahals,82.6785466252514,85.63375682274092,85.2867008069522,97.9519610482533,299.8257,0.4809
24,484,3883,Shehera,50976,277559,629.1744350670988,441.1479305741332,GUJARAT,Panch Mahals,81.02045658381468,93.09155891179893,93.7696170747018,97.07712218185743,318.4567,0.5062
24,484,3884,Morwa (Hadaf),31185,186920,324.0438865090501,576.8354466233067,GUJARAT,Panch Mahals,96.236964492552,100.0,100.0,100.0,223.2378,0.6889
24,484,3885,Godhra,87300,462516,764.6902711773938,604.8409629795133,GUJARAT,Panch Mahals,114.16386907287855,64.87991766771312,62.63917525773197,95.40467541899088,673.6889,0.881
24,484,3886,Kalol,43504,216371,399.79026256783095,541.2112806606667,GUJARAT,Panch Mahals,108.817057525554,84.96471338580494,84.36235748436926,97.9564284663852,305.371,0.7638
24,484,3886,Kalol,43504,216371,399.79026256783095,541.2112806606667,GUJARAT,Panch Mahals,108.817057525554,84.96471338580494,84.36235748436926,97.9564284663852,318.9558,0.7978
24,484,3887,Ghoghamba,35555,218467,499.2589218853745,437.58256572560185,GUJARAT,Panch Mahals,71.2155525748684,100.0,100.0,100.0,310.5781,0.6221
24,484,3888,Halol,47396,237959,518.4221160614749,459.0062665686559,GUJARAT,Panch Mahals,91.42356880928232,72.99324673578221,70.34981855008861,94.79381778596816,279.3582,0.5389
24,484,3889,Jambughoda,7900,42476,146.75674032565405,289.4313399558038,GUJARAT,Panch Mahals,53.83057692934481,100.0,100.0,100.0,48.0438,0.3274
24,485,3890,Fatepura,39714,238116,325.5913922407265,731.3338302996308,GUJARAT,Dohad,121.9749690760786,100.0,100.0,100.0,159.879,0.491
24,485,3891,Jhalod,76122,473273,804.3298936814786,588.4065775969034,GUJARAT,Dohad,94.6402721047503,92.35789914066513,91.43480202832296,98.50185849181284,104.0704,0.1294
24,485,3892,Limkheda,48869,306269,594.810325254086,514.9019561305877,GUJARAT,Dohad,82.15896383292363,98.71877336589728,98.45300701876444,99.5948288222854,298.0048,0.501
24,485,3893,Dohad,73802,480845,616.0051321500075,780.5860290834496,GUJARAT,Dohad,119.80744339322808,72.85965331863699,67.09032275548088,95.77763258088147,272.951,0.4431
24,485,3894,Garbada,29325,198879,258.29376537407785,769.9721273255299,GUJARAT,Dohad,113.53351854052546,100.0,100.0,100.0,119.7027,0.4634
24,485,3895,Devgadbaria,40494,249335,574.5036147788684,434.0007505365677,GUJARAT,Dohad,70.48519619077855,91.56556440130748,90.10717637180818,98.34813920123848,52.3865,0.0912
24,485,3896,Dhanpur,25946,180369,468.4658765207551,385.0205725539305,GUJARAT,Dohad,55.385037204199605,100.0,100.0,100.0,182.6186,0.3898
24,486,3897,Savli,52708,255009,794.9376414185751,320.7912001058769,GUJARAT,Vadodara,66.30457189817051,92.75829480528138,93.15473931850951,98.00990679322102,507.797,0.6388
24,486,3898,Vadodara,447490,2009434,670.6771873187846,2996.126956447202,GUJARAT,Vadodara,667.2211437352798,9.301226116408898,8.57494022212787,53.52458591202335,852.5252,1.2711
24,486,3899,Vaghodia,32020,149914,566.3751573083923,264.6902818132815,GUJARAT,Vadodara,56.5349655379836,83.9561348506477,83.55715178013742,94.79496944391082,275.2511,0.486
24,486,3900,Jetpur Pavi,49416,261425,806.3400111647294,324.21186643383965,GUJARAT,Vadodara,61.28432090157644,96.99187147365402,96.69742593491986,99.45308431444076,62.5331,0.0776
24,486,3903,Nasvadi,29033,155443,538.3815534030301,288.7227450819364,GUJARAT,Vadodara,53.92643900313208,94.8045264180439,93.90348913305549,99.38705180756266,37.3576,0.0694
24,486,3904,Sankheda,42948,203584,724.0366712288802,281.179128198665,GUJARAT,Vadodara,59.31743750921618,89.61853583778687,89.6176771910217,98.99176377522288,135.7758,0.1875
24,486,3905,Dabhoi,38972,180518,635.438106530541,284.08431622966225,GUJARAT,Vadodara,61.33091421410827,71.61501900087526,73.67597249307195,96.25140517145628,180.566,0.2842
24,486,3906,Padra,55104,265901,535.0816575343102,496.9353672583143,GUJARAT,Vadodara,102.98241254227004,82.4521156370228,82.61650696864112,98.68618183766668,258.2745,0.4827
24,486,3907,Karjan,35374,167579,596.2493356173048,281.0552397957865,GUJARAT,Vadodara,59.32752941917634,81.85631851246278,81.70124950528637,97.36519622554628,287.8706,0.4828
24,486,3908,Sinor,14824,65440,291.98428185882324,224.1216533417397,GUJARAT,Vadodara,50.76985619098333,100.0,100.0,100.0,182.3143,0.6244
24,487,3909,Tilakwada,13240,63871,247.6918530753553,257.8647590018575,GUJARAT,Narmada,53.45351425818593,100.0,100.0,100.0,24.6518,0.0995
24,487,3910,Nandod,50839,241053,1106.3938991285818,217.8726764399716,GUJARAT,Narmada,45.950181070269664,82.72869451946252,81.85251480162867,99.03018264937548,371.4665,0.3357
24,487,3911,Dediapada,35271,174449,1052.9081358781962,165.68302025180745,GUJARAT,Narmada,33.49864893064162,94.82599498993976,94.74072183947152,99.446295474283,226.2191,0.2149
24,487,3912,Sagbara,22824,110924,410.0061119178668,270.5423084576371,GUJARAT,Narmada,55.66746284155917,89.89127691031698,90.6633368384157,97.90978725660638,48.5889,0.1185
24,488,3913,Jambusar,40620,197038,1443.7125176581624,136.48008006442598,GUJARAT,Bharuch,28.13579539082301,78.00221277114059,79.46085672082718,97.31941092657594,294.5261,0.204
24,488,3914,Amod,19291,93819,449.31014814072194,208.8067683052116,GUJARAT,Bharuch,42.93470797360701,83.75915326319829,84.14286454823493,95.88257686220658,245.2722,0.5459
24,488,3915,Vagra,21590,100044,1643.9095817480825,60.857361688722754,GUJARAT,Bharuch,13.13332572527612,100.0,100.0,100.0,247.4851,0.1505
24,488,3916,Bharuch,96142,452517,633.7319187189237,714.0511415532833,GUJARAT,Bharuch,151.7076813715634,40.89481721128709,39.152503588442094,93.22426427774028,455.2576,0.7184
24,488,3917,Jhagadia,39766,185337,808.6880778540069,229.1823078334772,GUJARAT,Bharuch,49.17347131606778,100.0,100.0,100.0,385.559,0.4768
24,488,3918,Anklesvar,70782,315596,454.9221960891096,693.7362096488725,GUJARAT,Bharuch,155.59144092880294,39.03851759844865,36.81726992738267,87.43301591096653,225.2717,0.4952
24,488,3919,Hansot,13701,61268,557.7968719938409,109.83926779832588,GUJARAT,Bharuch,24.562704970047385,91.12750538617225,90.34377052769872,98.66259558370515,46.8377,0.084
24,488,3920,Valia,31591,145400,516.9286877971515,281.2767088234356,GUJARAT,Bharuch,61.11287832490476,99.25103163686384,99.24662087303346,99.02887958851882,210.6415,0.4075
24,489,3921,The Dangs,44699,228291,1765.9987533032947,129.27019318274287,GUJARAT,The Dangs,25.31088989524521,89.18617028266554,89.23913286650708,99.4048693420456,352.5728,0.1996
24,490,3922,Navsari,70162,311238,256.2669048749664,1214.5071957374062,GUJARAT,Navsari,273.78486517497186,35.24376843444566,35.29830962629343,88.6056297381643,223.6717,0.8728
24,490,3923,Jalalpore,52550,228065,501.8506488694176,454.44795281980976,GUJARAT,Navsari,104.71242812654728,59.66325389691536,60.142721217887726,98.58125121168216,190.0255,0.3786
24,490,3924,Gandevi,56528,249264,298.0697361404311,836.2606792209291,GUJARAT,Navsari,189.64689515935183,62.08838821490468,62.91572318143221,90.11640685785008,204.4025,0.6858
24,490,3925,Chikhli,68261,309877,587.4700756300988,527.4770798625569,GUJARAT,Navsari,116.19485456648285,97.73297146932492,97.741023424796,99.8144586345388,321.6468,0.5475
24,490,3926,Bansda,47630,231228,602.342634485086,383.8811778576255,GUJARAT,Navsari,79.07459521060902,93.91423184043455,93.7266428721394,99.0238114217124,262.0605,0.4351
24,491,3927,Valsad,93797,415140,523.5174017459201,792.982236341173,GUJARAT,Valsad,179.1669191648432,53.64021775786482,53.63604379670992,89.58964882194105,76.5892,0.1463
24,491,3928,Dharampur,41496,215872,725.774653263694,297.4366754601552,GUJARAT,Valsad,57.174771553951416,88.79984435220871,88.00607287449392,97.86297304125269,32.5668,0.0449
24,491,3929,Pardi,120933,518814,437.5551088511642,1185.7112155819354,GUJARAT,Valsad,276.38347159862724,41.891891891891895,40.38186433810457,81.29835571687161,38.2377,0.0874
24,491,3930,Kaprada,44972,258888,947.8568528381734,273.12984996079325,GUJARAT,Valsad,47.44598286686441,100.0,100.0,100.0,270.3879,0.2853
24,491,3931,Umbergaon,63205,296964,373.29598330104864,795.5188731846335,GUJARAT,Valsad,169.31604632088323,60.46928247194946,57.45273316984416,80.17390936127116,122.884,0.3292
24,492,3932,Olpad,42802,196846,720.7105061266561,273.1276959703522,GUJARAT,Surat,59.38861669997366,82.7469189112301,82.37932806878183,98.70821919191452,277.589,0.3852
24,492,3933,Mangrol,44606,209054,619.9707154422913,337.19979797894075,GUJARAT,Surat,71.94855964797914,78.25633568360328,78.4333946105905,96.17401283493236,201.2655,0.3246
24,492,3933,Mangrol,44606,209054,619.9707154422913,337.19979797894075,GUJARAT,Surat,71.94855964797914,78.25633568360328,78.4333946105905,96.17401283493236,288.5232,0.4654
24,492,3934,Umarpada,17338,83723,430.8951086007417,194.3001865857242,GUJARAT,Surat,40.23717061050471,100.0,100.0,100.0,93.0717,0.216
24,492,3935,Mandvi,42549,195949,763.2077224739519,256.7439954155963,GUJARAT,Surat,55.75022205236162,90.70472418843678,90.82939669557452,99.0094439852503,13.0521,0.0171
24,492,3935,Mandvi,42549,195949,763.2077224739519,256.7439954155963,GUJARAT,Surat,55.75022205236162,90.70472418843678,90.82939669557452,99.0094439852503,275.5634,0.3611
24,492,3936,Kamrej,39445,184554,391.47309568792366,471.4346963632045,GUJARAT,Surat,100.76043650122242,96.6746859997616,96.6611737862847,99.04207976453397,275.9686,0.7049
24,492,3937,Surat City,975797,4467797,335.8194175329717,13304.165175503404,GUJARAT,Surat,2905.719410653773,0.0,0.0,-0.0001734465006655,335.8132,1.0
24,492,3938,Chorasi,55475,229277,310.8211363221963,737.6493204835726,GUJARAT,Surat,178.47885332513158,37.607348316665,35.745831455610634,65.59114310387955,342.9428,1.1033
24,492,3939,Palsana,34274,145052,209.4722188569445,692.4641405505939,GUJARAT,Surat,163.62074258356355,59.90127678349834,59.158545836494135,95.04946285641724,155.2709,0.7412
